,Sampling Shifts,Shape Preparation,Power Flows,Net. Component vs FSP Dictionary,Small FSPs Removal,Effective FSPs per Component,Remove Safe Components,Tensors and Convolutions,Applying Axes and Initial Point,Small FSP Uncertainty
0,0.0005016326904296875,0.011073589324951172,5.672248840332031,13.053346872329712,2.384185791015625e-06,0.002844095230102539,0.00013875961303710938,0.0003857612609863281,0.000843048095703125,4.76837158203125e-07
1,0.00047206878662109375,0.011017322540283203,5.120648145675659,9.832959651947021,3.5762786865234375e-06,0.0032737255096435547,0.0001277923583984375,0.00039196014404296875,0.0007851123809814453,4.76837158203125e-07
2,0.0004811286926269531,0.0110626220703125,5.383546829223633,11.182812690734863,2.86102294921875e-06,0.0027441978454589844,0.00020122528076171875,0.0005512237548828125,0.0008752346038818359,4.76837158203125e-07
3,0.0004525184631347656,0.011049032211303711,4.6172075271606445,8.448501825332642,2.6226043701171875e-06,0.002351045608520508,0.0011234283447265625,0.0004010200500488281,0.0008127689361572266,4.76837158203125e-07
4,0.0004439353942871094,0.01116180419921875,4.064379930496216,6.810574293136597,2.86102294921875e-06,0.002640962600708008,0.0008549690246582031,0.00042724609375,0.0008363723754882812,2.384185791015625e-07
5,0.0004792213439941406,0.011108875274658203,4.163850784301758,7.593717336654663,3.0994415283203125e-06,0.0029234886169433594,0.000591278076171875,0.00043129920959472656,0.0009312629699707031,7.152557373046875e-07
6,0.0005297660827636719,0.011268138885498047,5.297724485397339,11.060123443603516,3.5762786865234375e-06,0.003168344497680664,0.00013113021850585938,0.00043129920959472656,0.0009531974792480469,4.76837158203125e-07
7,0.0004715919494628906,0.011277914047241211,3.874340295791626,7.70401668548584,3.0994415283203125e-06,0.002722501754760742,0.0007238388061523438,0.0004191398620605469,0.0007221698760986328,4.76837158203125e-07
8,0.0004820823669433594,0.011024951934814453,5.62995719909668,11.091371059417725,3.0994415283203125e-06,0.002727031707763672,0.0008666515350341797,0.00040531158447265625,0.0008451938629150391,7.152557373046875e-07
9,0.0004467964172363281,0.01124262809753418,4.014541864395142,6.158735275268555,3.0994415283203125e-06,0.0029108524322509766,0.0008542537689208984,0.0004253387451171875,0.0007610321044921875,4.76837158203125e-07
10,0.00044655799865722656,0.011150598526000977,3.863490581512451,7.151913166046143,2.6226043701171875e-06,0.0027594566345214844,0.0007596015930175781,0.0003750324249267578,0.0007593631744384766,4.76837158203125e-07
11,0.0004639625549316406,0.011092185974121094,3.9190266132354736,6.864126682281494,4.0531158447265625e-06,0.002769947052001953,0.0008513927459716797,0.0004303455352783203,0.0008909702301025391,7.152557373046875e-07
12,0.00042438507080078125,0.011141538619995117,3.790605068206787,6.587268829345703,3.337860107421875e-06,0.0024263858795166016,0.0015795230865478516,0.00040721893310546875,0.0007901191711425781,1.1920928955078125e-06
13,0.0004608631134033203,0.011394023895263672,3.657949686050415,6.326166152954102,3.337860107421875e-06,0.002893686294555664,0.0012171268463134766,0.00044083595275878906,0.0007927417755126953,4.76837158203125e-07
14,0.00045561790466308594,0.011106014251708984,4.946615695953369,9.654150485992432,3.337860107421875e-06,0.0028471946716308594,0.0007424354553222656,0.0004017353057861328,0.0008463859558105469,4.76837158203125e-07
15,0.0005247592926025391,0.011133909225463867,4.861618757247925,8.943971395492554,3.814697265625e-06,0.0027828216552734375,0.00015282630920410156,0.00041031837463378906,0.0008738040924072266,7.152557373046875e-07
16,0.0005090236663818359,0.011116743087768555,5.814293384552002,12.471275329589844,3.0994415283203125e-06,0.002569437026977539,0.0010447502136230469,0.08174920082092285,0.0008711814880371094,7.152557373046875e-07
17,0.0004909038543701172,0.011136770248413086,3.910728931427002,7.390666246414185,3.337860107421875e-06,0.0029172897338867188,0.0005002021789550781,0.00041675567626953125,0.0008938312530517578,4.76837158203125e-07
18,0.0004909038543701172,0.011063575744628906,6.151622533798218,13.068010807037354,3.0994415283203125e-06,0.002980947494506836,0.0001876354217529297,0.0004029273986816406,0.0008704662322998047,7.152557373046875e-07
19,0.0005006790161132812,0.011217117309570312,4.979172706604004,9.91574478149414,3.5762786865234375e-06,0.0031249523162841797,0.000568389892578125,0.0004277229309082031,0.0009329319000244141,7.152557373046875e-07
