,Feasible Hard,Reachable Hard,Average Hard,Hull Shift Hard,Feasible Uniform,Reachable Uniform,Average Uniform,Hull Shift Uniform,Feasible Kumaraswamy,Reachable Kumaraswamy,Average Kumaraswamy,Hull Shift Kumaraswamy,FSPs
0,0.9629629629629629,0.96,0.9614814814814814,0.00498599157721766,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,"0: DGs:[36  6  0],Loads:[36],DP:0.062, Tot: 1.2371597147394229, min: 0.13961637927"
1,1.0,1.0,1.0,5.668696249201806e-05,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,"0: DGs:[55 15],Loads:[14 57],DP:0.062, Tot: 1.244084960295503, min: 0.1503225807"
2,0.9788359788359788,0.9834710743801653,0.9811535266080721,0.0057780598381207094,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,"0: DGs:[2],Loads:[26 53 50],DP:0.108, Tot: 2.152206686952447, min: 0.1551293103"
3,1.0,1.0,1.0,2.2338525451921366e-05,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,"0: DGs:[30 19 43],Loads:[57],DP:0.058, Tot: 1.1593347604170021, min: 0.108109375"
4,1.0,0.9878419452887538,0.993920972644377,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,"0: DGs:[21  5 52  8],Loads:[],DP:0.041, Tot: 0.82382363794, min: 0.049140625"
5,0.972972972972973,0.9753086419753086,0.9741408074741409,0.003712416993681457,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,"0: DGs:[37],Loads:[41 46 55],DP:0.08, Tot: 1.5921502519664248, min: 0.23269396545"
6,0.9635036496350365,0.984472049689441,0.9739878496622387,0.001894106139929356,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,"0: DGs:[ 9 21 46  3],Loads:[],DP:0.037, Tot: 0.7381649943499999, min: 0.09307758618"
7,1.0,0.9958677685950413,0.9979338842975207,0.0013896433257923643,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,"0: DGs:[51],Loads:[24 16 51],DP:0.083, Tot: 1.6578525856115254, min: 0.1179375"
8,0.9857142857142858,0.9878048780487805,0.9867595818815331,0.0028001210842558116,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,"0: DGs:[35 13 27 29],Loads:[],DP:0.038, Tot: 0.7600449091, min: 0.049140625"
9,0.9946524064171123,0.984251968503937,0.9894521874605247,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,"0: DGs:[],Loads:[16 21 28 17],DP:0.138, Tot: 2.7550043328518696, min: 0.4"
10,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,"0: DGs:[46],Loads:[ 0 26 45],DP:0.093, Tot: 2.0901549628324467, min: 0.09307758618"
11,0.9899497487437185,0.9844961240310077,0.9872229363873631,0.00854173840690338,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,"0: DGs:[],Loads:[32  6  0 38],DP:0.115, Tot: 2.297842041810948, min: 0.25"
12,0.9948979591836735,0.98828125,0.9915896045918368,0.0020038053301658213,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,"0: DGs:[],Loads:[47 26  7 12],DP:0.11, Tot: 2.201597348960228, min: 0.4"
13,1.0,1.0,1.0,9.8717697814417e-05,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,"0: DGs:[],Loads:[43 44 58 10],DP:0.116, Tot: 2.321903215023628, min: 0.4"
14,0.9548872180451128,0.944206008583691,0.9495466133144019,0.004776095676137381,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,"0: DGs:[37 44 43],Loads:[37],DP:0.055, Tot: 1.1017407054536015, min: 0.1551293103"
15,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,"0: DGs:[37 38],Loads:[7 2],DP:0.062, Tot: 1.247376060312103, min: 0.23269396545"
16,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,"0: DGs:[13 41],Loads:[21  3],DP:0.061, Tot: 1.2205660825379236, min: 0.068796875"
17,0.9927536231884058,1.0,0.9963768115942029,0.0008473040348955696,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,"0: DGs:[ 0 39 13],Loads:[9],DP:0.043, Tot: 0.8673786366136017, min: 0.09307758618"
18,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,"0: DGs:[53 28 16 43],Loads:[],DP:0.045, Tot: 0.8972510902599999, min: 0.11782669792"
19,1.0,1.0,1.0,0.0004427313066863627,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,"0: DGs:[],Loads:[23  9 29 47],DP:0.101, Tot: 2.0211385498651273, min: 0.25"
