,Sampling Shifts,Shape Preparation,Power Flows,Net. Component vs FSP Dictionary,Small FSPs Removal,Effective FSPs per Component,Remove Safe Components,Tensors and Convolutions,Applying Axes and Initial Point,Small FSP Uncertainty
0,0.0008916854858398438,0.011302471160888672,8.183675050735474,17.169437646865845,5.4836273193359375e-06,0.0049021244049072266,0.0016787052154541016,0.00043272972106933594,0.0009996891021728516,0.5770893096923828
1,0.0007305145263671875,0.011217832565307617,3.227142095565796,5.129498720169067,4.291534423828125e-06,0.006465911865234375,0.0005369186401367188,0.0004184246063232422,0.0009551048278808594,9.5367431640625e-07
2,0.0009648799896240234,0.011212825775146484,11.052229881286621,21.173337936401367,5.4836273193359375e-06,0.004967927932739258,0.0013401508331298828,0.00041794776916503906,0.0009236335754394531,1.6333401203155518
3,0.0007097721099853516,0.011249303817749023,2.3946259021759033,2.780538558959961,4.0531158447265625e-06,0.006159782409667969,0.0013248920440673828,0.00041365623474121094,0.0008549690246582031,4.76837158203125e-07
4,0.0007877349853515625,0.011666059494018555,4.302085876464844,5.95056676864624,4.0531158447265625e-06,0.005952358245849609,0.0021202564239501953,0.0004069805145263672,0.0008971691131591797,9.5367431640625e-07
5,0.0008053779602050781,0.011549234390258789,3.242063522338867,4.778060674667358,4.0531158447265625e-06,0.006581783294677734,0.00016355514526367188,0.0004112720489501953,0.0008480548858642578,9.5367431640625e-07
6,0.0007865428924560547,0.011271476745605469,3.2795989513397217,4.0369062423706055,3.814697265625e-06,0.006430387496948242,0.00015997886657714844,0.0004169940948486328,0.0008749961853027344,4.76837158203125e-07
7,0.0007476806640625,0.011487007141113281,3.081714153289795,4.275354862213135,3.5762786865234375e-06,0.006437063217163086,0.0001266002655029297,0.00039958953857421875,0.0008432865142822266,7.152557373046875e-07
8,0.0007565021514892578,0.011310815811157227,2.6618154048919678,3.3613882064819336,4.0531158447265625e-06,0.006125688552856445,0.0008590221405029297,1.3677051067352295,0.0008401870727539062,1.430511474609375e-06
9,0.00077056884765625,0.011474609375,3.444734573364258,5.547484397888184,3.337860107421875e-06,0.0066716670989990234,0.0002701282501220703,0.0004253387451171875,0.0008432865142822266,1.1920928955078125e-06
10,0.0007469654083251953,0.011272430419921875,2.8764495849609375,3.299663782119751,4.291534423828125e-06,0.006434202194213867,0.0003845691680908203,0.00042319297790527344,0.0007946491241455078,1.1920928955078125e-06
11,0.0007505416870117188,0.011199951171875,3.249600887298584,4.783286094665527,4.0531158447265625e-06,0.006371021270751953,0.0007369518280029297,0.0004353523254394531,0.000835418701171875,7.152557373046875e-07
12,0.0007226467132568359,0.011341571807861328,2.3996918201446533,3.156968116760254,4.5299530029296875e-06,0.006333589553833008,0.0008738040924072266,0.0004057884216308594,0.0008828639984130859,4.76837158203125e-07
13,0.0007524490356445312,0.011274576187133789,3.021956443786621,4.273358583450317,4.0531158447265625e-06,0.006337404251098633,0.00018405914306640625,0.0004134178161621094,0.0007755756378173828,7.152557373046875e-07
14,0.0007829666137695312,0.011243104934692383,3.8752124309539795,6.205060243606567,3.5762786865234375e-06,0.006482601165771484,0.00024580955505371094,0.0004191398620605469,0.0008974075317382812,9.5367431640625e-07
15,0.0006496906280517578,0.011246442794799805,2.1114885807037354,2.476161241531372,3.337860107421875e-06,0.005738258361816406,0.003968954086303711,16.969356060028076,0.0010983943939208984,1.1920928955078125e-06
16,0.0007803440093994141,0.011596202850341797,2.6223506927490234,2.4232418537139893,3.337860107421875e-06,0.005917549133300781,0.0018672943115234375,0.0004076957702636719,0.0008740425109863281,7.152557373046875e-07
17,0.0008363723754882812,0.011281490325927734,6.129279375076294,10.340692520141602,5.0067901611328125e-06,0.006017208099365234,0.001135110855102539,0.00040841102600097656,0.0009443759918212891,4.76837158203125e-07
18,0.0007731914520263672,0.011239767074584961,3.05789852142334,4.112377643585205,4.291534423828125e-06,0.006458759307861328,0.00022292137145996094,0.0004076957702636719,0.0008757114410400391,7.152557373046875e-07
19,0.0008859634399414062,0.011288881301879883,6.509792327880859,11.662981986999512,5.4836273193359375e-06,0.004962444305419922,0.0011811256408691406,0.0004305839538574219,0.0009560585021972656,0.48302435874938965
