,Sampling Shifts,Shape Preparation,Power Flows,Net. Component vs FSP Dictionary,Small FSPs Removal,Effective FSPs per Component,Remove Safe Components,Tensors and Convolutions,Applying Axes and Initial Point,Small FSP Uncertainty
0,0.0006480216979980469,0.0074422359466552734,3.719107151031494,9.231456518173218,3.337860107421875e-06,0.002560138702392578,0.0009775161743164062,0.38964271545410156,0.0010235309600830078,7.152557373046875e-07
1,0.0005667209625244141,0.007279157638549805,3.1169416904449463,3.822657823562622,3.0994415283203125e-06,0.0022847652435302734,0.0014758110046386719,1.3891370296478271,0.0010540485382080078,7.152557373046875e-07
2,0.0005888938903808594,0.0074613094329833984,2.822073459625244,3.3856749534606934,3.337860107421875e-06,0.0023546218872070312,0.0015630722045898438,1.2816269397735596,0.0010535717010498047,4.76837158203125e-07
3,0.0005998611450195312,0.0074083805084228516,3.000429391860962,3.786702871322632,3.814697265625e-06,0.0025174617767333984,0.0011644363403320312,0.32201409339904785,0.0010180473327636719,9.5367431640625e-07
4,0.0005280971527099609,0.007376194000244141,2.3394861221313477,2.506779432296753,3.814697265625e-06,0.0021414756774902344,0.0016980171203613281,1.1991631984710693,0.0008568763732910156,4.76837158203125e-07
5,0.000583648681640625,0.0073642730712890625,2.916830539703369,3.5792653560638428,3.814697265625e-06,0.002201080322265625,0.0016360282897949219,1.3735888004302979,0.0012955665588378906,9.5367431640625e-07
6,0.0005807876586914062,0.00731658935546875,3.7162582874298096,4.588916540145874,4.0531158447265625e-06,0.002268552780151367,0.0010576248168945312,0.5669925212860107,0.0009579658508300781,1.1920928955078125e-06
7,0.0005934238433837891,0.007283687591552734,3.02238392829895,3.2874975204467773,3.5762786865234375e-06,0.002374887466430664,0.001355886459350586,0.9828226566314697,0.0008723735809326172,4.76837158203125e-07
8,0.0005295276641845703,0.007364988327026367,2.90659761428833,2.782230854034424,4.0531158447265625e-06,0.0021522045135498047,0.0016758441925048828,1.0072119235992432,0.00093841552734375,4.76837158203125e-07
9,0.0005977153778076172,0.00735783576965332,3.984689235687256,4.941493034362793,2.86102294921875e-06,0.002496004104614258,0.0007448196411132812,1.7412807941436768,0.0009827613830566406,7.152557373046875e-07
10,0.0006887912750244141,0.007300615310668945,4.023504018783569,4.6109700202941895,5.4836273193359375e-06,0.001504659652709961,0.0012040138244628906,0.6748394966125488,0.0008852481842041016,0.06356620788574219
11,0.0005970001220703125,0.007310152053833008,3.191829204559326,3.855404853820801,4.291534423828125e-06,0.0029754638671875,0.0010945796966552734,0.33887648582458496,0.0009491443634033203,9.5367431640625e-07
12,0.0005834102630615234,0.007351875305175781,3.45561146736145,4.263770580291748,4.0531158447265625e-06,0.002503633499145508,0.0015583038330078125,1.6741700172424316,0.0009849071502685547,4.76837158203125e-07
13,0.0005927085876464844,0.007298469543457031,2.596328020095825,2.959618091583252,4.5299530029296875e-06,0.0021486282348632812,0.0015442371368408203,1.1423704624176025,0.0010151863098144531,7.152557373046875e-07
14,0.0005960464477539062,0.007390499114990234,3.505173921585083,3.7384049892425537,3.5762786865234375e-06,0.0027017593383789062,0.0005130767822265625,0.33477330207824707,0.0009684562683105469,9.5367431640625e-07
15,0.0006175041198730469,0.007313251495361328,3.1319448947906494,3.713148355484009,3.5762786865234375e-06,0.002366304397583008,0.0014901161193847656,0.3909316062927246,0.0010144710540771484,9.5367431640625e-07
16,0.0005478858947753906,0.0073626041412353516,2.9091553688049316,3.228926420211792,4.291534423828125e-06,0.0021851062774658203,0.0015401840209960938,1.0039639472961426,0.0008966922760009766,7.152557373046875e-07
17,0.0006024837493896484,0.007432699203491211,2.9827284812927246,3.1491003036499023,3.814697265625e-06,0.002337217330932617,0.0015499591827392578,1.0096042156219482,0.001168966293334961,7.152557373046875e-07
18,0.0005612373352050781,0.0072667598724365234,3.876013994216919,4.468324422836304,3.814697265625e-06,0.00244140625,0.001046895980834961,0.48236918449401855,0.0010366439819335938,4.76837158203125e-07
19,0.0005900859832763672,0.007628679275512695,3.6927428245544434,4.743501424789429,4.291534423828125e-06,0.0021970272064208984,0.0014352798461914062,0.5878775119781494,0.000985860824584961,7.152557373046875e-07
