,Sampling Shifts,Shape Preparation,Power Flows,Net. Component vs FSP Dictionary,Small FSPs Removal,Effective FSPs per Component,Remove Safe Components,Tensors and Convolutions,Applying Axes and Initial Point,Small FSP Uncertainty
0,0.0012056827545166016,0.007245540618896484,5.591786623001099,2.4996559619903564,2.6226043701171875e-06,0.00857400894165039,0.0004942417144775391,0.00041365623474121094,0.0008361339569091797,7.152557373046875e-07
1,0.0011861324310302734,0.00728297233581543,5.726206064224243,2.072819709777832,3.0994415283203125e-06,0.00912165641784668,0.0008070468902587891,0.00037288665771484375,0.0009033679962158203,4.76837158203125e-07
2,0.0012204647064208984,0.0072133541107177734,5.84489893913269,2.3999130725860596,2.384185791015625e-06,0.008582830429077148,0.0006685256958007812,0.00037169456481933594,0.0008690357208251953,7.152557373046875e-07
3,0.0010857582092285156,0.007173776626586914,4.3704681396484375,1.6315970420837402,3.337860107421875e-06,0.008822917938232422,0.003608226776123047,0.00037169456481933594,0.0007607936859130859,7.152557373046875e-07
4,0.0011088848114013672,0.007264137268066406,3.9472758769989014,1.4090840816497803,3.814697265625e-06,0.00880289077758789,0.002526521682739258,0.0003714561462402344,0.0008676052093505859,7.152557373046875e-07
5,0.0011014938354492188,0.007252693176269531,4.611753940582275,1.5984251499176025,3.5762786865234375e-06,0.010087728500366211,0.0034627914428710938,0.0004467964172363281,0.0008320808410644531,7.152557373046875e-07
6,0.0011019706726074219,0.0073049068450927734,4.141737699508667,1.4704115390777588,3.337860107421875e-06,0.008936882019042969,0.002823352813720703,0.0003905296325683594,0.0009086132049560547,1.1920928955078125e-06
7,0.0012454986572265625,0.0072345733642578125,5.991551876068115,2.350086212158203,3.814697265625e-06,0.00891733169555664,0.0010693073272705078,0.0004029273986816406,0.0009260177612304688,4.76837158203125e-07
8,0.0012106895446777344,0.007529020309448242,5.7416276931762695,2.0908029079437256,3.0994415283203125e-06,0.00897669792175293,0.0011746883392333984,0.00037169456481933594,0.0009007453918457031,4.76837158203125e-07
9,0.0012104511260986328,0.0072689056396484375,5.394795894622803,1.7992870807647705,2.6226043701171875e-06,0.009058952331542969,0.002101421356201172,0.0004031658172607422,0.0009102821350097656,9.5367431640625e-07
10,0.0011227130889892578,0.007162809371948242,5.114537000656128,1.4733574390411377,3.5762786865234375e-06,0.009319067001342773,0.002806425094604492,0.0004050731658935547,0.0008862018585205078,7.152557373046875e-07
11,0.0011067390441894531,0.007261514663696289,4.574550151824951,1.5523240566253662,3.337860107421875e-06,0.0088043212890625,0.003694295883178711,0.00040030479431152344,0.0008766651153564453,4.76837158203125e-07
12,0.0011081695556640625,0.007199764251708984,4.579015493392944,1.2874557971954346,3.337860107421875e-06,0.008571386337280273,0.0033621788024902344,0.00037097930908203125,0.0007467269897460938,4.76837158203125e-07
13,0.0011208057403564453,0.007145881652832031,4.752745866775513,1.6121060848236084,2.86102294921875e-06,0.008971452713012695,0.0023076534271240234,0.00038909912109375,0.0007977485656738281,4.76837158203125e-07
14,0.001094818115234375,0.007165431976318359,4.384319305419922,1.522350788116455,3.337860107421875e-06,0.008785009384155273,0.003324747085571289,0.0003902912139892578,0.0008385181427001953,2.384185791015625e-07
15,0.0011241436004638672,0.0071980953216552734,5.191183805465698,1.5178911685943604,3.337860107421875e-06,0.008906841278076172,0.0020771026611328125,0.0003981590270996094,0.0008981227874755859,4.76837158203125e-07
16,0.0011718273162841797,0.007220268249511719,5.547585725784302,1.811523675918579,3.5762786865234375e-06,0.010179519653320312,0.0019626617431640625,0.00046539306640625,0.0009086132049560547,7.152557373046875e-07
17,0.0010917186737060547,0.00725555419921875,4.4088685512542725,1.3923747539520264,3.0994415283203125e-06,0.009490728378295898,0.0033011436462402344,0.0003833770751953125,0.0008633136749267578,4.76837158203125e-07
18,0.0011649131774902344,0.007430553436279297,5.177701473236084,1.6715373992919922,3.5762786865234375e-06,0.008832454681396484,0.0025131702423095703,0.0004305839538574219,0.0008952617645263672,4.76837158203125e-07
19,0.0012011528015136719,0.0071451663970947266,5.606467962265015,2.51020884513855,3.337860107421875e-06,0.008797883987426758,0.0014529228210449219,0.0003838539123535156,0.0008866786956787109,4.76837158203125e-07
