,Feasible Hard,Reachable Hard,Average Hard,Hull Shift Hard,Feasible Uniform,Reachable Uniform,Average Uniform,Hull Shift Uniform,Feasible Kumaraswamy,Reachable Kumaraswamy,Average Kumaraswamy,Hull Shift Kumaraswamy,FSPs
0,1.0,1.0,1.0,0.0005737726226920534,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,"0: DGs:[44 29 45],Loads:[37],DP:0.036, Tot: 0.7273586321736017, min: 0.04076865672"
1,0.9968354430379747,0.9968354430379747,0.9968354430379747,0.0024240684704182943,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,"0: DGs:[88 23  5 67],Loads:[],DP:0.018, Tot: 0.3580540112, min: 0.0679477612"
2,1.0,1.0,1.0,0.00020493314300696917,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,"0: DGs:[18 92 19 34],Loads:[],DP:0.017, Tot: 0.34932542704, min: 0.04076865672"
3,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,"0: DGs:[21],Loads:[58  8 31],DP:0.069, Tot: 1.3810382915857045, min: 0.11782669792"
4,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,"0: DGs:[17 45 60],Loads:[49],DP:0.045, Tot: 0.9038670025336017, min: 0.06012903228"
5,0.9783549783549783,0.9783549783549783,0.9783549783549783,0.0029128453146169695,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,"0: DGs:[30 43 89],Loads:[25],DP:0.033, Tot: 0.6662836321736018, min: 0.04076865672"
6,0.990909090909091,0.990909090909091,0.990909090909091,0.0021780632991445065,1.0,1.0,1.0,5.5239049960173853e-05,1.0,1.0,1.0,0.0,"0: DGs:[90 41 48 10],Loads:[],DP:0.03, Tot: 0.6051906044400001, min: 0.0679477612"
7,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,"0: DGs:[80 77 53 88],Loads:[],DP:0.013, Tot: 0.25759444964, min: 0.04076865672"
8,0.9799196787148594,0.9799196787148594,0.9799196787148594,0.004778697191436107,0.9811320754716981,0.9811320754716981,0.9811320754716981,0.003892502764495874,0.9727272727272728,0.9727272727272728,0.9727272727272728,0.0030240990658009165,"0: DGs:[],Loads:[21 72 31 67],DP:0.101, Tot: 2.0211385498651273, min: 0.25"
9,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,"0: DGs:[],Loads:[82 37 16 56],DP:0.078, Tot: 1.5639762588242054, min: 0.25"
10,0.9737991266375546,0.9737991266375546,0.9737991266375546,0.0012680409436670638,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,"0: DGs:[ 5 13 44],Loads:[3],DP:0.036, Tot: 0.7161625688936017, min: 0.04076865672"
11,0.976,0.976,0.976,0.005100195675510733,0.9807692307692307,0.9807692307692307,0.9807692307692307,0.0023498372496774346,0.9743589743589743,0.9743589743589743,0.9743589743589743,0.0034147686349611187,"0: DGs:[],Loads:[64 13 76  1],DP:0.101, Tot: 2.0211385498651273, min: 0.25"
12,0.9590443686006825,0.9590443686006825,0.9590443686006825,0.004712198636773495,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,"0: DGs:[63 44 70],Loads:[40],DP:0.041, Tot: 0.9071856693936017, min: 0.04076865672"
13,1.0,1.0,1.0,0.0036336091079511384,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,"0: DGs:[90],Loads:[46 35 10],DP:0.067, Tot: 1.3311593548657044, min: 0.0679477612"
14,0.9880478087649402,0.9880478087649402,0.9880478087649402,0.005815925092751438,1.0,1.0,1.0,0.00018581268950943418,1.0,1.0,1.0,1.8542548689429893e-05,"0: DGs:[],Loads:[24 25 18  0],DP:0.092, Tot: 1.8406797507700263, min: 0.25"
15,0.99581589958159,0.99581589958159,0.99581589958159,0.0014868704473866036,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,"0: DGs:[51 28],Loads:[83 74],DP:0.046, Tot: 0.9262796406121027, min: 0.0679477612"
16,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,"0: DGs:[],Loads:[58 17 60 80],DP:0.106, Tot: 2.117383242715847, min: 0.25"
17,1.0,1.0,1.0,0.006410747789620304,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,"0: DGs:[61  4 74 83],Loads:[],DP:0.032, Tot: 0.6470834517599999, min: 0.0916125"
18,0.9789915966386554,0.9628099173553719,0.9709007569970136,0.02763440345941277,0.9727891156462585,0.9662162162162162,0.9695026659312374,0.006776874182514699,0.9811320754716981,0.9811320754716981,0.9811320754716981,0.005180484387383582,"0: DGs:[],Loads:[63 25 18 50],DP:0.138, Tot: 2.7550043328518696, min: 0.4"
19,1.0,1.0,1.0,0.0019277188258271193,1.0,1.0,1.0,6.008361610142553e-06,0.9947089947089947,0.9947089947089947,0.9947089947089947,0.0003346726828379162,"0: DGs:[60 41 71  5],Loads:[],DP:0.028, Tot: 0.55942054348, min: 0.06012903228"
