,Sampling Shifts,Shape Preparation,Power Flows,Net. Component vs FSP Dictionary,Small FSPs Removal,Effective FSPs per Component,Remove Safe Components,Tensors and Convolutions,Applying Axes and Initial Point,Small FSP Uncertainty
0,0.001617431640625,0.007508993148803711,5.523289680480957,1.6044046878814697,3.5762786865234375e-06,0.012869596481323242,0.0008699893951416016,0.00038242340087890625,0.0009734630584716797,4.76837158203125e-07
1,0.0014843940734863281,0.0073375701904296875,5.003769874572754,1.111884355545044,4.291534423828125e-06,0.012942075729370117,0.004586696624755859,0.0004093647003173828,0.0008463859558105469,4.76837158203125e-07
2,0.001550436019897461,0.007363557815551758,5.547553300857544,1.3647854328155518,3.5762786865234375e-06,0.013314962387084961,0.0028090476989746094,0.0003745555877685547,0.0009169578552246094,7.152557373046875e-07
3,0.0015285015106201172,0.007369041442871094,5.08091402053833,0.9686279296875,4.76837158203125e-06,0.012773752212524414,0.005193948745727539,0.00039005279541015625,0.0008854866027832031,7.152557373046875e-07
4,0.0015606880187988281,0.0072863101959228516,5.278960704803467,1.2923388481140137,4.291534423828125e-06,0.013522148132324219,0.0030035972595214844,0.00041222572326660156,0.0009319782257080078,4.76837158203125e-07
5,0.0016634464263916016,0.007355690002441406,5.859244346618652,1.4936754703521729,4.291534423828125e-06,0.012896537780761719,0.0008854866027832031,0.0003998279571533203,0.0009014606475830078,4.76837158203125e-07
6,0.0015158653259277344,0.00739598274230957,5.021049499511719,0.9559013843536377,4.291534423828125e-06,0.013180732727050781,0.004516124725341797,0.0004017353057861328,0.0009059906005859375,7.152557373046875e-07
7,0.0015921592712402344,0.007414102554321289,5.079933166503906,0.9953227043151855,4.291534423828125e-06,0.012985706329345703,0.005507469177246094,0.00041031837463378906,0.0009264945983886719,7.152557373046875e-07
8,0.0016393661499023438,0.0072934627532958984,5.425289630889893,1.3291027545928955,3.814697265625e-06,0.01269841194152832,0.0007448196411132812,0.0003829002380371094,0.0009021759033203125,4.76837158203125e-07
9,0.001506805419921875,0.007357597351074219,4.95844292640686,1.0847697257995605,3.814697265625e-06,0.013686895370483398,0.005156755447387695,0.0003905296325683594,0.0009219646453857422,4.76837158203125e-07
10,0.0015411376953125,0.007347583770751953,5.4684178829193115,1.2551281452178955,3.814697265625e-06,0.013754129409790039,0.0027146339416503906,0.00038623809814453125,0.0009021759033203125,7.152557373046875e-07
11,0.0015454292297363281,0.0073397159576416016,5.235558032989502,1.245471477508545,4.291534423828125e-06,0.01386117935180664,0.0030715465545654297,0.00037741661071777344,0.0008826255798339844,4.76837158203125e-07
12,0.0015039443969726562,0.007330894470214844,5.031020879745483,0.9765622615814209,3.5762786865234375e-06,0.013097763061523438,0.005178689956665039,0.0003840923309326172,0.0008859634399414062,1.1920928955078125e-06
13,0.0017595291137695312,0.007417917251586914,5.963579177856445,1.5640454292297363,3.814697265625e-06,0.013694286346435547,0.0008454322814941406,0.0004124641418457031,0.0008859634399414062,4.76837158203125e-07
14,0.0018799304962158203,0.00738072395324707,5.664080619812012,1.368129014968872,4.76837158203125e-06,0.012694835662841797,0.0009257793426513672,0.0004124641418457031,0.0008869171142578125,7.152557373046875e-07
15,0.001630544662475586,0.007340431213378906,5.118022441864014,1.254310131072998,3.814697265625e-06,0.012688875198364258,0.0009698867797851562,0.0003941059112548828,0.0008938312530517578,9.5367431640625e-07
16,0.0014960765838623047,0.007328033447265625,5.243457555770874,0.9383320808410645,5.9604644775390625e-06,0.013208866119384766,0.004922389984130859,0.0004057884216308594,0.0008661746978759766,4.76837158203125e-07
17,0.001703500747680664,0.007411003112792969,5.436578035354614,1.3664281368255615,4.0531158447265625e-06,0.01269388198852539,0.0008003711700439453,0.0003707408905029297,0.0008690357208251953,9.5367431640625e-07
18,0.0016541481018066406,0.007364034652709961,5.752857685089111,1.4766571521759033,4.0531158447265625e-06,0.012969255447387695,0.000934600830078125,0.0004019737243652344,0.0009393692016601562,7.152557373046875e-07
19,0.0015361309051513672,0.007417917251586914,5.218477725982666,1.1367640495300293,4.291534423828125e-06,0.014143705368041992,0.002889394760131836,0.0003802776336669922,0.0008900165557861328,4.76837158203125e-07
