,Feasible Hard,Reachable Hard,Average Hard,Hull Shift Hard,Feasible Uniform,Reachable Uniform,Average Uniform,Hull Shift Uniform,Feasible Kumaraswamy,Reachable Kumaraswamy,Average Kumaraswamy,Hull Shift Kumaraswamy,FSPs
0,1.0,1.0,1.0,0.07434922697080906,1.0,1.0,1.0,0.012424066346683563,1.0,1.0,1.0,0.002800127551398456,"0: DGs:[27  7 36 12 25 32 30 20 31],Loads:[32],DP:0.067, Tot: 1.7425902055836018, min: 0.068796875"
1,1.0,1.0,1.0,0.0810934096140318,1.0,1.0,1.0,0.023246096562731314,1.0,1.0,1.0,0.005765418584750083,"0: DGs:[12 45 24 17 21 30 33 31 55],Loads:[51],DP:0.072, Tot: 1.8664548099485008, min: 0.108109375"
2,1.0,1.0,1.0,0.5164496311238965,1.0,1.0,1.0,0.23659021533226285,1.0,1.0,1.0,0.22352234193909903,"0: DGs:[45 39 37 14  3 57 55 58 41 30],Loads:[],DP:0.049, Tot: 1.2816918297000002, min: 0.06012903228"
3,0.9326241134751773,0.9326241134751773,0.9326241134751773,0.04898807145186524,0.9310344827586207,0.9310344827586207,0.9310344827586207,0.004133533353906022,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.003378985052022302,"0: DGs:[],Loads:[21 36 35 20 15 53 28 46  3 52],DP:0.217, Tot: 5.65437570497982, min: 0.25"
4,0.9813432835820896,0.9813432835820896,0.9813432835820896,0.012174993756724877,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.0014380909180985834,0.9594594594594594,0.9594594594594594,0.9594594594594594,0.0006947906961373854,"0: DGs:[],Loads:[16 43  7  5 24 37 45 32 38 42],DP:0.217, Tot: 5.642345118373479, min: 0.4"
5,0.9555555555555556,0.9555555555555556,0.9555555555555556,0.016525704775000108,0.9504132231404959,0.9504132231404959,0.9504132231404959,0.0012597155426351105,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.0026724452228062447,"0: DGs:[],Loads:[41  1 39 20 22  3 50  0 29 48],DP:0.228, Tot: 5.931079196925641, min: 0.25"
6,0.969811320754717,0.969811320754717,0.969811320754717,0.03765027594263082,0.9910714285714286,0.9910714285714286,0.9910714285714286,0.00015767115269085005,0.9733333333333334,0.9733333333333334,0.9733333333333334,0.00014281933579096727,"0: DGs:[],Loads:[ 9 47 21  8 30 40 32  0 37 49],DP:0.21, Tot: 5.4618863192783795, min: 0.25"
7,1.0,1.0,1.0,0.05535901475200213,1.0,1.0,1.0,0.008132398501364588,1.0,1.0,1.0,0.004151986848787803,"0: DGs:[29 10 12 15 14  4 51 31],Loads:[ 3 55],DP:0.081, Tot: 2.102259218257002, min: 0.09307758618"
8,1.0,1.0,1.0,0.0365863061979536,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,"0: DGs:[ 9 19 18 24  8 51 55 49],Loads:[47 32],DP:0.098, Tot: 2.543580607497203, min: 0.108109375"
9,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,"0: DGs:[45  7 20 23],Loads:[14 35 36 40 60 55],DP:0.151, Tot: 3.934557007456451, min: 0.1551293103"
