,Feasible Hard,Reachable Hard,Average Hard,Hull Shift Hard,Feasible Uniform,Reachable Uniform,Average Uniform,Hull Shift Uniform,Feasible Kumaraswamy,Reachable Kumaraswamy,Average Kumaraswamy,Hull Shift Kumaraswamy,FSPs
0,0.9863945578231292,0.9957627118644068,0.991078634843768,0.0023582545177765722,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,"0: DGs:[36  6],Loads:[36],DP:0.052, Tot: 1.0371597147394227, min: 0.13961637927"
1,1.0,1.0,1.0,0.0008472543958192494,1.0,1.0,1.0,0.00011804331542861469,1.0,1.0,1.0,0.0,"0: DGs:[49],Loads:[33 55],DP:0.058, Tot: 1.1668009963579236, min: 0.108109375"
2,0.9739583333333334,0.9803921568627451,0.9771752450980392,0.02184898875235797,0.9869281045751634,0.9952153110047847,0.991071707789974,0.011172878785472101,1.0,1.0,1.0,0.0,"0: DGs:[2],Loads:[26 53],DP:0.07, Tot: 1.3942797307530244, min: 0.1551293103"
3,0.9673202614379085,0.9554655870445344,0.9613929242412215,0.0020389127069749915,1.0,1.0,1.0,3.1368973243792254e-05,1.0,1.0,1.0,0.0,"0: DGs:[22 18],Loads:[47],DP:0.04, Tot: 0.7905185462936017, min: 0.11782669792"
4,0.9887640449438202,0.992,0.9903820224719101,0.0013558375967215742,1.0,1.0,1.0,0.0,0.9868421052631579,0.9925925925925926,0.9897173489278752,0.00019148680201946187,"0: DGs:[],Loads:[ 8 58 21],DP:0.106, Tot: 2.117383242715847, min: 0.5"
5,0.9736842105263158,0.9770992366412213,0.9753917235837686,0.005480695591796123,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,"0: DGs:[37],Loads:[41 46],DP:0.065, Tot: 1.2913855868079238, min: 0.23269396545"
6,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,"0: DGs:[ 9 47 26],Loads:[],DP:0.031, Tot: 0.62033829643, min: 0.09307758618"
7,0.9937106918238994,1.0,0.9968553459119497,0.0014629193298161091,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,"0: DGs:[51],Loads:[24 16],DP:0.068, Tot: 1.3570879204530244, min: 0.1179375"
8,1.0,1.0,1.0,0.0002475274166473116,1.0,1.0,1.0,1.9222420385142234e-05,1.0,1.0,1.0,0.0,"0: DGs:[],Loads:[35 13 27],DP:0.077, Tot: 1.5399150856115253, min: 0.25"
9,1.0,1.0,1.0,0.0010296997768534171,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,"0: DGs:[58 31 25],Loads:[],DP:0.02, Tot: 0.40093237273000004, min: 0.06012903228"
10,0.9866071428571429,0.9627118644067797,0.9746595036319613,0.006353117405203088,0.9757281553398058,0.975,0.9753640776699029,0.0028408662871442507,0.9716312056737588,0.9751243781094527,0.9733777918916058,0.0014244608831742783,"0: DGs:[42],Loads:[ 0 26],DP:0.069, Tot: 1.5846507873988454, min: 0.068796875"
11,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,"0: DGs:[ 0 41],Loads:[3],DP:0.028, Tot: 0.5695615401585011, min: 0.068796875"
12,1.0,1.0,1.0,3.4641154672084374e-05,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,"0: DGs:[ 6 28 19],Loads:[],DP:0.037, Tot: 0.74918312407, min: 0.13961637927"
13,1.0,1.0,1.0,0.003490182532578645,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,"0: DGs:[25],Loads:[16 43],DP:0.06, Tot: 1.1951408939572035, min: 0.23269396545"
14,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,"0: DGs:[31 46 49],Loads:[],DP:0.015, Tot: 0.30929633618, min: 0.09307758618"
15,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,"0: DGs:[53  3],Loads:[3],DP:0.036, Tot: 0.7278864451185011, min: 0.11782669792"
16,0.995,0.996268656716418,0.995634328358209,7.489429465607809e-05,1.0,1.0,1.0,5.425019852570526e-06,1.0,1.0,1.0,0.0,"0: DGs:[],Loads:[51  2 56],DP:0.068, Tot: 1.3594562865164246, min: 0.25"
17,1.0,1.0,1.0,0.000714450150371556,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,"0: DGs:[23],Loads:[53 27],DP:0.047, Tot: 0.9371174397121027, min: 0.1551293103"
18,0.993006993006993,0.996969696969697,0.994988344988345,0.0006240055887512256,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,"0: DGs:[43 52 47],Loads:[],DP:0.028, Tot: 0.5575019785199999, min: 0.09307758618"
19,1.0,0.9970760233918129,0.9985380116959064,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,"0: DGs:[19 29 14],Loads:[],DP:0.046, Tot: 0.91239344272, min: 0.11782669792"
