,Feasible Hard,Reachable Hard,Average Hard,Hull Shift Hard,Feasible Uniform,Reachable Uniform,Average Uniform,Hull Shift Uniform,Feasible Kumaraswamy,Reachable Kumaraswamy,Average Kumaraswamy,Hull Shift Kumaraswamy,FSPs
0,0.9588477366255144,0.9588477366255144,0.9588477366255144,0.01328617255004851,0.9795918367346939,0.9795918367346939,0.9795918367346939,0.0035038263608546684,0.9354838709677419,0.9354838709677419,0.9354838709677419,0.003991331466023747,"0: DGs:[],Loads:[ 7 20 41 43  8 36 10 60 11 13 40 25 50],DP:0.32, Tot: 8.313135344980969, min: 0.4"
1,0.9549180327868853,0.9549180327868853,0.9549180327868853,0.020166948373787942,0.9690721649484536,0.9690721649484536,0.9690721649484536,0.003564760547224709,0.9354838709677419,0.9354838709677419,0.9354838709677419,0.0031351336712944333,"0: DGs:[],Loads:[47 44 36 57 41 39 32 42 49 12  0 26 28],DP:0.32, Tot: 8.313135344980969, min: 0.4"
2,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,"0: DGs:[52 54 29],Loads:[59 39 21 53 11 31 52 12 10 38],DP:0.286, Tot: 7.4346481324085225, min: 0.30929508204"
3,0.9913793103448276,0.9913793103448276,0.9913793103448276,0.002675838739773097,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,"0: DGs:[28],Loads:[57 44 16 33  8 41 11 26 12 50 40 13],DP:0.292, Tot: 7.593504896835725, min: 0.315"
4,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,"0: DGs:[19],Loads:[ 1 35 14 30  9 52 48  0 37 55 49 50],DP:0.238, Tot: 6.17752359530028, min: 0.25"
5,0.9482071713147411,0.9482071713147411,0.9482071713147411,0.009867522632758566,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.004170493003825821,0.855072463768116,0.855072463768116,0.855072463768116,0.0049511091312353745,"0: DGs:[],Loads:[ 2 51  6 18 33 27 29 28 42 45 13 37  3],DP:0.224, Tot: 5.822803917468581, min: 0.25"
6,1.0,1.0,1.0,0.001008233232346586,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,"0: DGs:[25 52  4],Loads:[57 19  4 27 29 53 10 23 38 49],DP:0.224, Tot: 5.815498800996478, min: 0.23269396545"
7,1.0,1.0,1.0,0.6617553857203421,0.9924242424242424,0.9924242424242424,0.9924242424242424,0.3888444550065484,0.978494623655914,0.978494623655914,0.978494623655914,0.4024899407707632,"0: DGs:[24 36 10 27  7 43 55 48 42 58  6 50 34],Loads:[],DP:0.06, Tot: 1.5629828591600003, min: 0.06012903228"
8,0.9739130434782609,0.9739130434782609,0.9739130434782609,0.013598027324267785,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.8217706943345615e-05,"0: DGs:[52],Loads:[ 1  6 36 43 14 49  3 48 53 32 29 55],DP:0.203, Tot: 5.2779273504584365, min: 0.25"
9,0.9919354838709677,0.9919354838709677,0.9919354838709677,0.00029697480625323337,0.9805825242718447,0.9805825242718447,0.9805825242718447,0.0007203849483092329,0.9420289855072463,0.9420289855072463,0.9420289855072463,0.0008468384860731189,"0: DGs:[],Loads:[58 14  2 18 51  6 13 37 55  0 54 48 42],DP:0.236, Tot: 6.123568582627081, min: 0.25"
