,Sampling Shifts,Shape Preparation,Power Flows,Net. Component vs FSP Dictionary,Small FSPs Removal,Effective FSPs per Component,Remove Safe Components,Tensors and Convolutions,Applying Axes and Initial Point,Small FSP Uncertainty
0,0.0013585090637207031,0.007925748825073242,4.828805685043335,1.4174396991729736,4.0531158447265625e-06,0.011273622512817383,0.004848003387451172,0.00042557716369628906,0.0009710788726806641,7.152557373046875e-07
1,0.0013380050659179688,0.007953643798828125,4.669570684432983,1.2957470417022705,4.5299530029296875e-06,0.011250734329223633,0.004779338836669922,0.0003631114959716797,0.0008616447448730469,7.152557373046875e-07
2,0.002197265625,0.00802922248840332,5.233983039855957,1.2379751205444336,4.5299530029296875e-06,0.011360406875610352,0.004128694534301758,0.0004172325134277344,0.0008759498596191406,7.152557373046875e-07
3,0.0013930797576904297,0.007456541061401367,5.368736267089844,1.2356979846954346,3.5762786865234375e-06,0.011630058288574219,0.004290103912353516,0.0003714561462402344,0.0008251667022705078,9.5367431640625e-07
4,0.0014767646789550781,0.007592916488647461,5.048874139785767,1.2670321464538574,4.291534423828125e-06,0.011658191680908203,0.003329038619995117,0.0003676414489746094,0.0008723735809326172,7.152557373046875e-07
5,0.001352548599243164,0.0075185298919677734,5.109081029891968,1.3166999816894531,4.0531158447265625e-06,0.01146841049194336,0.0028259754180908203,0.00038123130798339844,0.0008566379547119141,4.76837158203125e-07
6,0.0014257431030273438,0.00748443603515625,5.226534843444824,1.4170653820037842,4.76837158203125e-06,0.011636734008789062,0.003096342086791992,0.00037026405334472656,0.0009174346923828125,7.152557373046875e-07
7,0.001516580581665039,0.0075702667236328125,6.015459299087524,1.7776787281036377,3.814697265625e-06,0.01095724105834961,0.0005893707275390625,0.00040531158447265625,0.0008969306945800781,7.152557373046875e-07
8,0.001390218734741211,0.007487773895263672,5.135659217834473,1.3561105728149414,4.0531158447265625e-06,0.01204061508178711,0.002583742141723633,0.00037932395935058594,0.0008981227874755859,4.76837158203125e-07
9,0.0013926029205322266,0.007508277893066406,5.293947696685791,1.3286874294281006,3.5762786865234375e-06,0.01174473762512207,0.00272369384765625,0.0003859996795654297,0.0009262561798095703,7.152557373046875e-07
10,0.001322031021118164,0.0074617862701416016,5.129973411560059,1.1568472385406494,4.0531158447265625e-06,0.011907815933227539,0.0029494762420654297,0.0003848075866699219,0.0008695125579833984,7.152557373046875e-07
11,0.0013580322265625,0.007589578628540039,5.376317501068115,1.3373339176177979,5.245208740234375e-06,0.011808395385742188,0.003028392791748047,0.0003952980041503906,0.0008206367492675781,7.152557373046875e-07
12,0.0013377666473388672,0.007467031478881836,4.9849793910980225,1.1306397914886475,3.337860107421875e-06,0.011766910552978516,0.002474069595336914,0.0003795623779296875,0.0008566379547119141,7.152557373046875e-07
13,0.0017468929290771484,0.007449150085449219,5.6421287059783936,1.4411964416503906,4.0531158447265625e-06,0.012149333953857422,0.002038717269897461,0.0004076957702636719,0.0008296966552734375,4.76837158203125e-07
14,0.001359701156616211,0.007504940032958984,4.969581127166748,1.3743994235992432,4.0531158447265625e-06,0.012468099594116211,0.002783060073852539,0.0003781318664550781,0.00090789794921875,7.152557373046875e-07
15,0.0013489723205566406,0.007503032684326172,4.9350550174713135,1.221832513809204,4.0531158447265625e-06,0.013290643692016602,0.0026738643646240234,0.00037026405334472656,0.0008833408355712891,7.152557373046875e-07
16,0.0014624595642089844,0.007719278335571289,5.225859642028809,1.461932897567749,4.76837158203125e-06,0.011443376541137695,0.0031456947326660156,0.0003895759582519531,0.0009045600891113281,4.76837158203125e-07
17,0.001346588134765625,0.007434844970703125,4.768357753753662,1.285095453262329,4.291534423828125e-06,0.011820316314697266,0.002871274948120117,0.00038433074951171875,0.0009064674377441406,7.152557373046875e-07
18,0.0013501644134521484,0.007375001907348633,5.0832438468933105,1.264357089996338,4.0531158447265625e-06,0.011925935745239258,0.002918243408203125,0.00037789344787597656,0.000949859619140625,7.152557373046875e-07
19,0.0013561248779296875,0.0075075626373291016,5.078097581863403,1.1221215724945068,4.0531158447265625e-06,0.011792421340942383,0.0028471946716308594,0.0004172325134277344,0.0008957386016845703,7.152557373046875e-07
