,Sampling Shifts,Shape Preparation,Power Flows,Net. Component vs FSP Dictionary,Small FSPs Removal,Effective FSPs per Component,Remove Safe Components,Tensors and Convolutions,Applying Axes and Initial Point,Small FSP Uncertainty
0,0.0008392333984375,0.0112354755401611,2.910507678985596,5.394177913665772,3.337860107421875e-06,0.0076894760131835,0.0001778602600097,0.0003840923309326,0.000967264175415,4.76837158203125e-07
1,0.0008008480072021,0.0115706920623779,2.693665027618408,4.638124942779541,3.814697265625e-06,0.0075957775115966,0.0006656646728515,0.0004124641418457,0.0009052753448486,4.76837158203125e-07
2,0.0007791519165039,0.0110189914703369,2.622575044631958,4.564718723297119,3.814697265625e-06,0.007350206375122,0.0010652542114257,0.0003957748413085,0.0009515285491943,4.76837158203125e-07
3,0.0007364749908447,0.0112237930297851,2.39174485206604,3.712883710861206,3.814697265625e-06,0.0072131156921386,0.0018494129180908,0.0004022121429443,0.0009176731109619,4.76837158203125e-07
4,0.0009036064147949,0.0117349624633789,2.229548692703247,3.929347276687622,3.0994415283203125e-06,0.0072417259216308,0.0021700859069824,0.0004312992095947,0.0008821487426757,9.5367431640625e-07
5,0.0007746219635009,0.0111112594604492,2.5508766174316406,4.600913047790527,3.576278686523437e-06,0.0078828334808349,0.0012040138244628,0.000406265258789,0.0009512901306152,4.76837158203125e-07
6,0.0009360313415527,0.0115435123443603,3.719557762145996,6.882351636886597,3.576278686523437e-06,0.0075769424438476,0.0001916885375976,0.0003893375396728,0.0009424686431884,4.76837158203125e-07
7,0.0007646083831787,0.0113375186920166,2.0426297187805176,3.706689119338989,3.576278686523437e-06,0.0070788860321044,0.0031847953796386,0.000446081161499,0.0008292198181152,7.152557373046875e-07
8,0.0008032321929931,0.0110855102539062,3.19485092163086,5.75991415977478,4.0531158447265625e-06,0.0078589916229248,0.0002989768981933,0.0003886222839355,0.0008974075317382,4.76837158203125e-07
9,0.0007719993591308,0.0113005638122558,2.6986067295074463,4.002884864807129,3.814697265625e-06,0.007249116897583,0.0024080276489257,0.0004270076751708,0.000892162322998,7.152557373046875e-07
10,0.0008599758148193,0.0111982822418212,3.644871234893799,7.047228574752808,3.337860107421875e-06,0.0077252388000488,0.0002038478851318,0.0004651546478271,0.0008847713470458,2.384185791015625e-07
11,0.0008149147033691,0.0115394592285156,2.6948461532592773,4.010026216506958,4.0531158447265625e-06,0.00783371925354,0.0019893646240234,0.0004255771636962,0.0009443759918212,4.76837158203125e-07
12,0.0008292198181152,0.0112285614013671,2.680950403213501,3.7998204231262207,4.0531158447265625e-06,0.0067934989929199,0.0029489994049072,0.0003972053527832,0.0008356571197509,7.152557373046875e-07
13,0.0008971691131591,0.0111610889434814,3.940276622772217,7.571477651596069,4.0531158447265625e-06,0.0076596736907958,0.0001819133758544,0.0004327297210693,0.0009262561798095,4.76837158203125e-07
14,0.0008711814880371,0.0113096237182617,3.856190204620361,7.259280204772949,3.0994415283203125e-06,0.007519245147705,0.0003066062927246,0.0004055500030517,0.0008392333984375,4.76837158203125e-07
15,0.0007867813110351,0.0109717845916748,2.413285493850708,3.949810028076172,3.337860107421875e-06,0.0074689388275146,0.0012199878692626,0.0004274845123291,0.0009102821350097,4.76837158203125e-07
16,0.0007662773132324,0.0112996101379394,2.220452785491944,4.027648448944092,3.337860107421875e-06,0.0075726509094238,0.0023214817047119,0.0003981590270996,0.0009450912475585,9.5367431640625e-07
17,0.0008039474487304,0.0115189552307128,2.454155921936035,4.474272012710571,3.814697265625e-06,0.00748872756958,0.0010735988616943,0.0004079341888427,0.000929832458496,7.152557373046875e-07
18,0.0007739067077636,0.0112311840057373,2.101036071777344,6.525626182556152,3.0994415283203125e-06,0.0071232318878173,0.0015468597412109,0.000396728515625,0.0008985996246337,9.5367431640625e-07
19,0.0008609294891357422,0.011103630065917969,2.376807689666748,3.528379201889038,3.5762786865234375e-06,0.006983518600463867,0.002485036849975586,0.00041747093200683594,0.0008749961853027344,4.76837158203125e-07
