0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.005154639175257714e+00,1.010309278350515427e+00,1.010309278350515427e+00,1.010309278350515427e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.005154639175257714e+00,1.005154639175257714e+00,1.025773195876288568e+00,1.046391752577319645e+00,1.051546391752577359e+00,1.036082474226804218e+00,1.020618556701030855e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.015463917525773141e+00,1.030927835051546282e+00,1.077319587628865927e+00,1.139175257731958713e+00,1.154639175257731853e+00,1.134020618556700999e+00,1.092783505154639290e+00,1.015463917525773141e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.015463917525773141e+00,1.077319587628865927e+00,1.149484536082474140e+00,1.242268041237113430e+00,1.252577319587628857e+00,1.268041237113401998e+00,1.201030927835051498e+00,1.072164948453608213e+00,1.005154639175257714e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.005154639175257714e+00,1.067010309278350499e+00,1.139175257731958713e+00,1.273195876288659711e+00,1.309278350515463929e+00,1.365979381443299001e+00,1.381443298969072142e+00,1.304123711340206215e+00,1.154639175257731853e+00,1.030927835051546282e+00,1.005154639175257714e+00,0.000000000000000000e+00
1.020618556701030855e+00,1.118556701030927858e+00,1.211340206185566926e+00,1.324742268041237070e+00,1.489690721649484573e+00,1.530927835051546282e+00,1.556701030927835072e+00,1.443298969072164928e+00,1.262886597938144284e+00,1.072164948453608213e+00,1.025773195876288568e+00,1.005154639175257714e+00
1.046391752577319645e+00,1.190721649484536071e+00,1.304123711340206215e+00,1.422680412371134073e+00,1.505154639175257714e+00,1.711340206185567148e+00,1.603092783505154717e+00,1.608247422680412431e+00,1.350515463917525860e+00,1.134020618556700999e+00,1.082474226804123640e+00,0.000000000000000000e+00
1.072164948453608213e+00,1.201030927835051498e+00,1.427835051546391787e+00,1.484536082474226859e+00,1.742268041237113430e+00,1.891752577319587569e+00,1.829896907216494784e+00,1.809278350515463929e+00,1.505154639175257714e+00,1.226804123711340289e+00,1.113402061855670144e+00,0.000000000000000000e+00
1.082474226804123640e+00,1.293814432989690788e+00,1.536082474226803996e+00,1.711340206185567148e+00,1.798969072164948280e+00,1.938144329896907214e+00,1.984536082474226859e+00,1.670103092783504994e+00,1.541237113402061709e+00,1.268041237113401998e+00,1.082474226804123640e+00,0.000000000000000000e+00
1.082474226804123640e+00,1.211340206185566926e+00,1.592783505154639290e+00,1.798969072164948280e+00,1.881443298969072142e+00,1.896907216494845283e+00,1.994845360824742286e+00,1.680412371134020644e+00,1.474226804123711432e+00,1.278350515463917425e+00,1.082474226804123640e+00,0.000000000000000000e+00
