0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.208278044205503647e+02,2.380327043375651783e+02,2.322248671143232173e+02,2.511132501184317789e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.626348899352818762e+02,1.949675574049445572e+02,1.774349280162095113e+02,1.974106023506163297e+02,1.927817103238019740e+02,2.146922377255881997e+02,2.335806207296967045e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.501348899352818762e+02,1.451022605465468018e+02,1.632708493662221088e+02,1.669214633081961665e+02,1.788219691012720887e+02,1.773293488878231869e+02,1.945342488048380005e+02,2.181282592937179459e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.381361462246198641e+02,1.311425193240169165e+02,1.250900521278714734e+02,1.527573846582087924e+02,1.514691018722174078e+02,1.633696076652933016e+02,1.795342488048380005e+02,2.041685180711880605e+02,2.343870625472237066e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.128855180799508560e+02,9.535288869121581001e+01,1.206035168358847898e+02,1.100900521278714734e+02,1.096376906918927148e+02,1.373050232222300338e+02,1.533696076652933016e+02,1.514883225005011980e+02,1.686932224175160115e+02,1.922872329063959569e+02,2.260786655486367636e+02,0.000000000000000000e+00
9.788551807995085596e+01,8.035288869121581001e+01,8.483942398320247946e+01,9.509005212787147343e+01,9.463769069189271477e+01,1.223050232222300195e+02,1.256280754848954189e+02,1.369020275631293657e+02,1.536932224175160115e+02,1.777009379690241246e+02,2.110786655486367636e+02,2.085460361599017176e+02
8.538551807995085596e+01,6.639314746868592465e+01,6.983942398320247946e+01,6.938706254722370659e+01,7.963769069189271477e+01,8.379666430457072579e+01,1.110417805475235866e+02,1.229422863405994804e+02,1.448528137423857061e+02,1.637411967464942393e+02,1.935460361599017176e+02,0.000000000000000000e+00
7.538551807995085596e+01,6.487205337193753962e+01,5.587968276067259410e+01,5.438706254722371369e+01,6.567794946936282940e+01,6.879666430457072579e+01,9.646399683490803056e+01,1.156037498193022373e+02,1.386932224175160115e+02,1.498048394134074783e+02,1.785460361599017176e+02,0.000000000000000000e+00
6.538551807995087017e+01,5.487205337193753962e+01,4.587968276067259410e+01,4.042732132469382833e+01,4.354603615990172472e+01,5.379666430457072579e+01,8.146399683490803056e+01,1.006037498193022373e+02,1.236932224175160115e+02,1.348048394134074783e+02,1.635460361599017176e+02,0.000000000000000000e+00
5.538551807995087017e+01,4.487205337193753962e+01,3.587968276067259410e+01,3.042732132469382833e+01,2.854603615990172472e+01,3.921036936719888644e+01,6.646399683490803056e+01,8.560374981930223726e+01,1.086932224175160115e+02,1.198048394134074783e+02,1.485460361599017176e+02,0.000000000000000000e+00
4.765564746868592749e+01,3.639314746868592465e+01,2.587968276067259765e+01,1.899237061126494552e+01,1.395974122252988359e+01,3.921036936719888644e+01,5.187770189753619121e+01,7.101745488193040501e+01,8.854603615990171761e+01,1.052185444760356461e+02,1.335460361599017176e+02,0.000000000000000000e+00
4.036250000000000426e+01,2.910000000000000142e+01,2.000000000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00,2.525062814466900107e+01,3.791796067500630585e+01,5.705771365940051965e+01,8.014718625761429394e+01,1.062588032535057607e+02,0.000000000000000000e+00,0.000000000000000000e+00
5.306935253131408103e+01,3.126250000000000284e+01,2.753262938873506016e+01,1.126250000000000107e+01,0.000000000000000000e+00,1.500000000000000000e+01,3.791796067500630585e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.306935253131408103e+01,4.538281723932740874e+01,3.083517867530617096e+01,3.253262938873506016e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.933948192004913835e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
